"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",2,2,70384,79,19,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<8, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",28172,4578075734329,4578075738419,11776,0,80,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,80,7,"__amd_rocclr_copyBuffer",28180,4578075795225,4578075797791,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,81,7,"__amd_rocclr_copyBuffer",28181,4578075815430,4578075818396,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,82,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",29792,4578082416637,4578082617765,0,0,4,4,16,256,1,1,104870400,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,83,7,"__amd_rocclr_copyBuffer",29798,4578082994242,4578082998091,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,84,7,"__amd_rocclr_copyBuffer",29801,4578083023507,4578083027476,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,85,13,"void (anonymous namespace)::cascaded_compression_kernel<int, unsigned long, 128, 4096>(int, int const* const*, unsigned long const*, void* const*, unsigned long*, arctoBatchedCascadedOpts_t)",29808,4578083056461,4578084210989,13824,0,72,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,86,7,"__amd_rocclr_copyBuffer",29813,4578084239292,4578084241778,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,87,7,"__amd_rocclr_copyBuffer",31418,4578087335742,4578087342637,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,88,24,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<1, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",31422,4578087370940,4578087375310,25600,0,72,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,89,15,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<2, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",31426,4578087379399,4578087380722,17408,0,76,4,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,90,20,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<4, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",31430,4578087387577,4578087733387,13312,0,76,4,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,91,19,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<8, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",31434,4578087733387,4578087737315,11776,0,80,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,92,7,"__amd_rocclr_copyBuffer",31442,4578087793079,4578087795886,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,93,7,"__amd_rocclr_copyBuffer",31443,4578087813445,4578087816251,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,94,7,"__amd_rocclr_copyBuffer",31447,4578088091584,4578088094069,0,0,16,0,32,512,1,1,1024,1,1
